Structural,Flyweight,"Use sharing to support large numbers of fine-grained objects efficiently.The Motif GUI strategy of replacing heavy-weight widgets with light-weight gadgets.Designing objects down to the lowest levels of system ""granularity"" provides optimal flexibility but can be unacceptably expensive in terms of performance and memory usage.The Flyweight pattern describes how to share objects to allow their use at fine granularity without prohibitive cost.  Each ""flyweight"" object is divided into two pieces:  the state-dependent (extrinsic) part and the state-independent (intrinsic) part.  Intrinsic state is stored (shared) in the Flyweight object.  Extrinsic state is stored or computed by client objects and passed to the Flyweight when its operations are invoked.An illustration of this approach would be Motif widgets that have been re-engineered as light-weight gadgets.  Whereas widgets are ""intelligent"" enough to stand on their own; gadgets exist in a dependent relationship with their parent layout manager widget.  Each layout manager provides context-dependent event handling real estate management and resource services to its flyweight gadgets and each gadget is only responsible for context-independent state and behavior.",Sourcemaking,GOF
Structural,Decorator,"Attach additional responsibilities to an object dynamically. Decorators provide a flexible alternative to subclassing for extending functionality.Client-specified embellishment of a core object by recursively wrapping it.Wrapping a gift putting it in a box and wrapping the box.You want to add behavior or state to individual objects at run-time. Inheritance is not feasible because it is static and applies to an entire class.Suppose you are working on a user interface toolkit and you wish to support adding borders and scroll bars to windows.  You could define an inheritance hierarchy like ...  But the Decorator pattern suggests giving the client the ability to specify whatever combination of ""features"" is desired.This flexibility can be achieved with the following design  Another example of cascading (or chaining) features together to produce a custom object might look like ...The solution to this class of problems involves encapsulating the original object inside an abstract  wrapper interface.  Both the decorator objects and the core object inherit from this abstract interface.  The interface uses recursive composition to allow an unlimited number of decorator ""layers"" to be added to each core object.Note that this pattern allows responsibilities to be added to an object not methods to an object's interface.  The interface presented to the client must remain constant as successive layers are specified.Also note that the core object's identity has now been ""hidden"" inside of a decorator object.  Trying to access the core object directly is now a problem.",Sourcemaking,GOF
Structural,Composite,"Compose objects into tree structures to represent whole-part hierarchies.  Composite lets clients treat individual objects and compositions of objects uniformly.Recursive composition""Directories contain entries each of which could be a directory.""1-to-many ""has a"" up the ""is a"" hierarchyApplication needs to manipulate a hierarchical collection of ""primitive"" and ""composite"" objects.  Processing of a primitive object is handled one way and processing of a composite object is handled differently. Having to query the ""type"" of each object before attempting to process it is not desirable.Define an abstract base class (Component) that specifies the behavior that needs to be exercised uniformly across all primitive and composite objects.  Subclass the Primitive and Composite classes off of the Component class.  Each Composite object ""couples"" itself only to the abstract type Component as it manages its ""children"".Use this pattern whenever you have ""composites that contain components each of which could be a composite"".Child management methods [e.g. addChild() removeChild()] should normally be defined in the Composite class.  Unfortunately the desire to treat Primitives and Composites uniformly requires that these methods be moved to the abstract Component class.  See the ""Opinions"" section below for a discussion of ""safety"" versus ""transparency"" issues.",Sourcemaking,GOF
Structural,Facade,"Provide a unified interface to a set of interfaces in a subsystem. Facade defines a higher-level interface that makes the subsystem easier to use.Wrap a complicated subsystem with a simpler interface.A segment of the client community needs a simplified interface to the overall functionality of a complex subsystem.Facade discusses encapsulating a complex subsystem within a single interface object.  This reduces the learning curve necessary to successfully leverage the subsystem.  It also promotes decoupling the subsystem from its potentially many clients.  On the other hand if the Facade is the only access point for the subsystem it will limit the features and flexibility that ""power users"" may need.The Facade object should be a fairly simple advocate or facilitator.  It should not become an all-knowing oracle or ""god"" object.",Sourcemaking,GOF
Behavioral,State,"Allow an object to alter its behavior when its internal state changes. The object will appear to change its class.An object-oriented state machinewrapper + polymorphic wrappee + collaborationA monolithic object's behavior is a function of its state and it must change its behavior at run-time depending on that state.  Or an application is characterized by large and numerous case statements that vector flow of control based on the state of the application.The State pattern is a solution to the problem of how to make behavior depend on state.Define a ""context"" class to present a single interface to the outside world.Define a State abstract base class.Represent the different ""states"" of the state machine as derived classes of the State base class.Define state-specific behavior in the appropriate State derived classes.Maintain a pointer to the current ""state"" in the ""context"" class.To change the state of the state machine change the current ""state"" pointer.The State pattern does not specify where the state transitions will be defined.  The choices are two: the ""context"" object or each individual State derived class.  The advantage of the latter option is ease of adding new State derived classes.  The disadvantage is each State derived class has knowledge of (coupling to) its siblings which introduces dependencies between subclasses.A table-driven approach to designing finite state machines does a good job of specifying state transitions but it is difficult to add actions to accompany the state transitions.  The pattern-based approach uses code (instead of data structures) to specify state transitions but it does a good job of accommodating state transition actions.",Sourcemaking,GOF
Creational,Prototype,"Specify the kinds of objects to create using a prototypical instance and create new objects by copying this prototype.Co-opt one instance of a class for use as a breeder of all future instances.The new operator considered harmful.Application ""hard wires"" the class of object to create in each ""new"" expression.Declare an abstract base class that specifies a pure virtual ""clone"" method and maintains a dictionary of all ""cloneable"" concrete derived classes.  Any class that needs a ""polymorphic constructor"" capability: derives itself from the abstract base class registers its prototypical instance and implements the clone() operation.The client then instead of writing code that invokes the ""new"" operator on a hard-wired class name calls a ""clone"" operation on the abstract base class supplying a string or enumerated data type that designates the particular concrete derived class desired.",Sourcemaking,GOF
Structural,Bridge,"Decouple an abstraction from its implementation so that the two can vary independently.Publish interface in an inheritance hierarchy and bury implementation in its own inheritance hierarchy.Beyond encapsulation to insulation""Hardening of the software arteries"" has occurred by using subclassing of an abstract base class to provide alternative implementations.  This locks in compile-time binding between interface and implementation. The abstraction and implementation cannot be independently extended or composed.Consider the domain of ""thread scheduling"".  There are two types of thread schedulers and two types of operating systems or ""platforms"".  Given this approach to specialization we have to define a class for each permutation of these two dimensions. If we add a new platform (say ... Java's Virtual Machine) what would our hierarchy look like?  What if we had three kinds of thread schedulers and four kinds of platforms?  What if we had five kinds of thread schedulers and ten kinds of platforms?  The number of classes we would have to define is the product of the number of scheduling schemes and the number of platforms.The Bridge design pattern proposes refactoring this exponentially explosive inheritance hierarchy into two orthogonal hierarchies – one for platform-independent abstractions and the other for platform-dependent implementations.  Decompose the component's interface and implementation into orthogonal class hierarchies.  The interface class contains a pointer to the abstract implementation class.  This pointer is initialized with an instance of a concrete implementation class but all subsequent interaction from the interface class to the implementation class is limited to the abstraction maintained in the implementation base class.  The client interacts with the interface class and it in turn ""delegates"" all requests to the implementation class.The interface object is the ""handle"" known and used by the client; while the implementation object or ""body"" is safely encapsulated to ensure that it may continue to evolve or be entirely replaced (or shared at run-time.Use the Bridge pattern when:you want run-time binding of the implementationyou have a proliferation of classes resulting from a coupled interface and numerous implementationsyou want to share an implementation among multiple objectsyou need to map orthogonal class hierarchies.Consequences include:decoupling the object's interfaceimproved extensibility (you can extend (i.e. subclass) the abstraction and implementation hierarchies independently)hiding details from clients.Bridge is a synonym for the ""handle/body"" idiom.  This is a design mechanism that encapsulates an implementation class inside of an interface class.  The former is the body and the latter is the handle.  The handle is viewed by the user as the actual class but the work is done in the body. ""The handle/body class idiom may be used to decompose a complex abstraction into smaller more manageable classes.  The idiom may reflect the sharing of a single resource by multiple classes that control access to it (e.g. reference counting).""",Sourcemaking,GOF
Structural,Private Class Data,Control write access to class attributesSeparate data from methods that use itEncapsulate class data initializationProviding new type of final - final after constructorA class may expose its attributes (class variables) to manipulation when manipulation is no longer desirable e.g. after construction. Using the private class data design pattern prevents that undesirable manipulation.A class may have one-time mutable attributes that cannot be declared final. Using this design pattern allows one-time setting of those class attributes.The motivation for this design pattern comes from the design goal of protecting class state by minimizing the visibility of its attributes (data).The private class data design pattern seeks to reduce exposure of attributes by limiting their visibility.It reduces the number of class attributes by encapsulating them in single Data object. It allows the class designer to remove write privilege of attributes that are intended to be set only during construction even from methods of the target class.,Sourcemaking,GOF
Structural,Adapter,"Convert the interface of a class into another interface clients expect.  Adapter lets classes work together that couldn't otherwise because of incompatible interfaces.Wrap an existing class with a new interface.Impedance match an old component to a new systemAn ""off the shelf"" component offers compelling functionality that you would like to reuse but its ""view of the world"" is not compatible with the philosophy and architecture of the system currently being developed.Reuse has always been painful and elusive.  One reason has been the tribulation of designing something new while reusing something old. There is always something not quite right between the old and the new. It may be physical dimensions or misalignment.  It may be timing or synchronization.  It may be unfortunate assumptions or competing standards.It is like the problem of inserting a new three-prong electrical plug in an old two-prong wall outlet – some kind of adapter or intermediary is necessary.    Adapter is about creating an intermediary abstraction that translates or maps the old component to the new system.  Clients call methods on the Adapter object which redirects them into calls to the legacy component.  This strategy can be implemented either with inheritance or with aggregation.Adapter functions as a wrapper or modifier of an existing class.  It provides a different or translated view of that class.",Sourcemaking,GOF
Creational,Singleton,"Ensure a class has only one instance and provide a global point of access to it.Encapsulated ""just-in-time initialization"" or ""initialization on first use"".Application needs one and only one instance of an object.  Additionally lazy initialization and global access are necessary.Make the class of the single instance object responsible for creation initialization access and enforcement.  Declare the instance as a private static data member.  Provide a public static member function that encapsulates all initialization code and provides access to the instance.The client calls the accessor function (using the class name and scope resolution operator) whenever a reference to the single instance is required.Singleton should be considered only if all three of the following criteria are satisfied:Ownership of the single instance cannot be reasonably assignedLazy initialization is desirableGlobal access is not otherwise provided forIf ownership of the single instance when and how initialization occurs and global access are not issues Singleton is not sufficiently interesting.The Singleton pattern can be extended to support access to an application-specific number of instances.The ""static member function accessor"" approach will not support subclassing of the Singleton class.  If subclassing is desired refer to the discussion in the book.Deleting a Singleton class/instance is a non-trivial design problem.   See ""To Kill A Singleton"" by John Vlissides for a discussion.",Sourcemaking,GOF
Creational,Object Pool,"Object pooling can offer a significant performance boost; it is most effective in situations where the cost of initializing a class instance is high the rate of instantiation of a class is high and the number of instantiations in use at any one time is low. Object pools (otherwise known as resource pools) are used to manage the object caching. A client with access to a Object pool can avoid creating a new Objects by simply asking the pool for one that has already been instantiated instead. Generally the pool will be a growing pool i.e. the pool itself will create new objects if the pool is empty or we can have a pool which restricts the number of objects created.It is desirable to keep all Reusable objects that are not currently in use in the same object pool so that they can be managed by one coherent policy. To achieve this the Reusable Pool class is designed to be a singleton class.The Object Pool lets others ""check out"" objects from its pool when those objects are no longer needed by their processes they are returned to the pool in order to be reused. However we don't want a process to have to wait for a particular object to be released so the Object Pool also instantiates new objects as they are required but must also implement a facility to clean up unused objects periodically.",Sourcemaking,GOF
Creational,Factory Method,"Define an interface for creating an object but let subclasses decide which class to instantiate.  Factory Method lets a class defer instantiation to subclasses.Defining a ""virtual"" constructor.The new operator considered harmful.A framework needs to standardize the architectural model for a range of applications but allow for individual applications to define their own domain objects and provide for their instantiation.Factory Method is to creating objects as Template Method is to implementing an algorithm.  A superclass specifies all standard and generic behavior (using pure virtual ""placeholders"" for creation steps) and then delegates the creation details to subclasses that are supplied by the client.Factory Method makes a design more customizable and only a little more complicated.  Other design patterns require new classes whereas Factory Method only requires a new operation.People often use Factory Method as the standard way to create objects; but it isn't necessary if: the class that's instantiated never changes or instantiation takes place in an operation that subclasses can easily override (such as an initialization operation).Factory Method is similar to Abstract Factory but without the emphasis on families.Factory Methods are routinely specified by an architectural framework and then implemented by the user of the framework.",Sourcemaking,GOF
Creational,Builder,"Separate the construction of a complex object from its representation so that the same construction process can create different representations.Parse a complex representation create one of several targets.An application needs to create the elements of a complex aggregate. The specification for the aggregate exists on secondary storage and one of many representations needs to be built in primary storage.Separate the algorithm for interpreting (i.e. reading and parsing) a stored persistence mechanism (e.g. RTF files) from the algorithm for building and representing one of many target products (e.g. ASCII TeX text widget).  The focus/distinction is on creating complex aggregates.The ""director"" invokes ""builder"" services as it interprets the external format.  The ""builder"" creates part of the complex object each time it is called and maintains all intermediate state.  When the product is finished the client retrieves the result from the ""builder"".Affords finer control over the construction process.  Unlike creational patterns that construct products in one shot the Builder pattern constructs the product step by step under the control of the ""director"".",Sourcemaking,GOF
Creational,Abstract Factory,"Provide an interface for creating families of related or dependent objects without specifying their concrete classes.A hierarchy that encapsulates: many possible ""platforms"" and the construction of a suite of ""products"".The new operator considered harmful.If an application is to be portable it needs to encapsulate platform dependencies.  These ""platforms"" might include: windowing system operating system database etc.  Too often this encapsulation is not engineered in advance and lots of #ifdef case statements with options for all currently supported platforms begin to procreate like rabbits throughout the code.Provide a level of indirection that abstracts the creation of families of related or dependent objects without directly specifying their concrete classes.  The ""factory"" object has the responsibility for providing creation services for the entire platform family.  Clients never create platform objects directly they ask the factory to do that for them.This mechanism makes exchanging product families easy because the specific class of the factory object appears only once in the application - where it is instantiated.  The application can wholesale replace the entire family of products simply by instantiating a different concrete instance of the abstract factory.Because the service provided by the factory object is so pervasive it is routinely implemented as a Singleton.",Sourcemaking,GOF
